timestamp,x,y,z,velocity,steering_angle,action
4.9,12.76305518592692,0.0,0,2.818395184895758,-0.14123037013352915,直行
5.0,13.09236816130535,0.0,0,3.293129753784311,-0.02257763004865357,直行
5.1000000000000005,13.393718725399108,0.0,0,3.0135056409375847,-0.14247481862134567,直行
5.2,13.682831070908604,0.0,0,2.8911234550949634,0.01109225897098661,直行
5.300000000000001,13.959811199360157,0.0,0,2.7698012845155393,0.0375698018345672,直行
5.4,14.247798425561781,0.0,0,2.879872262016239,-0.02916937497932768,直行
5.5,14.535764293317193,0.0,0,2.8796586775541204,0.18522781845089378,直行
5.6000000000000005,14.835494348822435,0.0,0,2.997300555052413,-0.10577109289559004,直行
5.7,15.151945247064498,0.0,0,3.164508982420638,-0.12208436499710223,直行
5.800000000000001,15.456122518964593,0.0,0,3.041772719000951,-0.19596701238797756,直行
5.9,15.729558797986623,0.0,0,2.734362790220314,0.019686123586912352,直行
6.0,16.044328129586532,0.0,0,3.1476933159990823,0.01713682811899705,直行
6.1000000000000005,16.34201516393877,0.0,0,2.976870343522352,-0.03011036955892888,直行
6.2,16.61244472413142,0.0,0,2.7042956019265145,-0.07198442083947086,直行
6.300000000000001,16.903231948712225,0.0,0,2.9078722458080426,0.10571222262189157,直行
6.4,17.210104314503596,0.0,0,3.0687236579136923,-0.1763040155362734,直行
6.5,17.516585993891493,0.0,0,3.064816793878959,-0.038508228041631655,直行
6.6000000000000005,17.803047553885374,0.0,0,2.864615599938808,0.06116762888408679,直行
6.7,18.123667544335294,0.0,0,3.20619990449919,0.09312801191161986,直行
6.800000000000001,18.40688319387084,0.0,0,2.832156495355472,-0.03092123758512146,直行
6.9,18.71350846249891,0.0,0,3.0662526862807127,0.09755451271223592,直行
7.0,19.003924977742006,0.0,0,2.904165152430942,-0.01856589766638171,直行
7.1000000000000005,19.281798278261885,0.0,0,2.778733005198794,-0.11962066240806708,直行
7.2,19.59804879470977,0.0,0,3.16250516447884,0.1356240028570823,直行
7.300000000000001,19.896608592278163,0.0,0,2.985597975683933,0.10035328978920242,直行
7.4,20.203841312779115,0.0,0,3.0723272050095267,-0.06451197546051243,直行
7.5,20.511069224889283,0.0,0,3.072279121101683,0.15380365664659693,直行
7.6000000000000005,20.810352704107085,0.0,0,2.9928347921780096,0.15646436558140064,直行
7.7,21.05795780202529,0.0,0,2.476050979182051,0.08219025043752239,直行
7.800000000000001,21.35969874339005,0.0,0,3.017409413647634,-0.029900735046586746,直行
7.9,21.66153395892076,0.0,0,3.0183521553071007,-0.1987568914600893,直行
8.0,21.95714052116401,0.0,0,2.9560656224324977,0.035711257151174645,直行
8.1,22.286698402058843,0.0,0,3.2955788089483034,-0.05182702182736474,直行
8.200000000000001,22.570528530000978,0.0,0,2.8383012794213625,-0.05017570435845366,直行
8.3,22.888836572355018,0.0,0,3.1830804235404146,0.03287511096596845,直行
8.4,23.17824136827968,0.0,0,2.8940479592465924,0.05132674331133561,直行
8.5,23.48018291926664,0.0,0,3.0194155098696083,0.09686449905328892,直行
8.6,23.76614185738909,0.0,0,2.8595893812245294,-0.032766214659776825,直行
8.700000000000001,24.058299694326447,0.0,0,2.9215783693735684,-0.14635149481321186,直行
8.8,24.36422209986774,0.0,0,3.059224055412915,0.026105527217988936,直行
8.9,24.66432436900059,0.0,0,3.001022691328492,-0.023458713337514692,直行
9.0,24.93601695415958,0.0,0,2.716925851589917,-0.04206453227653591,直行
9.1,25.229162663829044,0.0,0,2.931457096694646,-0.0802277269221619,直行
9.200000000000001,25.525936949595724,0.0,0,2.9677428576667984,0.040405085681453845,直行
9.3,25.863660667619936,0.0,0,3.377237180242106,0.017457781283183895,直行
9.4,26.16881167543439,0.0,0,3.051510078144553,-0.007444591576616722,直行
9.5,26.43043625112841,0.0,0,2.6162457569401916,-0.002651387544921688,直行
9.600000000000001,26.731640855327228,0.0,0,3.012046041988205,0.24632421124852863,直行
9.700000000000001,27.027793636031607,0.0,0,2.9615278070437756,0.03015473423336125,直行
9.8,27.3270994006375,0.0,0,2.9930576460589515,-0.11686780376195322,直行
9.9,27.6499558569278,0.0,0,3.228564562903004,0.07519330326867742,直行
10.0,27.96577649586866,0.0,0,3.158206389408609,-0.09093874547947389,直行
10.100000000000001,28.29383238208738,0.0,0,3.28055886218722,-0.1401851062792281,直行
10.200000000000001,28.605569523963386,0.0,0,3.117371418760054,0.21904556258099786,直行
10.3,28.88575879746077,0.0,0,2.8018927349738623,-0.05662977296027719,直行
10.4,29.187751824762522,0.0,0,3.019930273017528,-0.05034756541161992,直行
10.5,29.4567385561412,0.0,0,2.6898673137867735,0.006856297480602733,直行
10.600000000000001,29.73549248186668,0.0,0,2.787539257254779,0.04735924306351816,直行
10.700000000000001,30.017103997182,0.0,0,2.8161151531532393,0.15499344050175395,直行
10.8,30.301438931335277,0.0,0,2.8433493415327526,-0.03220615162056756,直行
10.9,30.61770927568267,0.0,0,3.162703443473934,-0.12308643164339553,直行
11.0,30.922258474374754,0.0,0,3.0454919869208257,0.13071427542824282,直行
11.100000000000001,31.19010880968353,0.0,0,2.6785033530877547,0.018463385853230423,直行
11.200000000000001,31.495306465568497,0.0,0,3.0519765588496846,0.07818228717773104,直行
11.3,31.770567451350935,0.0,0,2.7526098578243836,-0.13204566130842763,直行
11.4,32.081006282663274,0.0,0,3.1043883131233794,0.029698467323318607,直行
11.5,32.38601613967019,0.0,0,3.050098570069175,0.03464482094969757,直行
11.600000000000001,32.67241564523862,0.0,0,2.8639950556843017,0.023225369716100355,直行
11.700000000000001,32.978277094704595,0.0,0,3.0586144946597362,-0.07143514180263678,直行
11.8,33.31559258492749,0.0,0,3.3731549022289515,0.04738329209117875,直行
11.9,33.59176651498343,0.0,0,2.76173930055947,0.06565536086338297,直行
12.0,33.726935219433045,0.10434675470341338,0,1.7075954989318036,0.6574169207484905,左转
12.100000000000001,33.94857623826368,0.18171932777637312,0,2.347578673702221,0.33586353632965793,直行
12.200000000000001,34.13972233102045,0.3076517262467827,0,2.2890128387732966,0.5825561853872997,左转
12.3,34.28297689014884,0.48071546544379373,0,2.246618047998347,0.8793585965307895,左转
12.4,34.463985413856044,0.5466354984233991,0,1.9263835651991388,0.34925276712850206,直行
12.5,34.62756047455957,0.6039167229982259,0,1.733145671112343,0.33683794300691233,直行
12.600000000000001,34.794181827074205,0.7103002488819892,0,1.9768694871757688,0.5682303949633287,直行
12.700000000000001,34.95804102321691,0.8389056743119414,0,2.083007239799006,0.6654366498072047,直行
12.8,35.098983977170654,0.9813530631177768,0,2.003900567563372,0.7907068154314634,直行
12.9,35.195539861536574,1.147377513458386,0,1.9206029500286133,1.0440338333179238,左转
13.0,35.40260683338964,1.2179720671281609,0,2.1877002043295017,0.3285684887167435,直行
13.100000000000001,35.54149001501157,1.3122741432134741,0,1.6787322505816662,0.5964944830486371,直行
13.200000000000001,35.696208171665084,1.428143382585324,0,1.9329611644022446,0.6428000988184184,直行
13.3,35.88565962659705,1.5280861471229608,0,2.1419712873720633,0.4854342174686255,直行
13.4,36.056877761819436,1.5622647836523766,0,1.7459618845794784,0.19703055506282707,右转
13.5,36.20299403551779,1.6783306838034617,0,1.8660455143798937,0.6712797588646945,直行
13.600000000000001,36.40295606591234,1.7295709399327794,0,2.064228123239061,0.2508522442576024,直行
13.700000000000001,36.5749238546934,1.8415184419224984,0,2.0519542777553545,0.5770634759457673,直行
13.8,36.724541933990054,1.929332021077111,0,1.7348427691396602,0.5307450211891056,直行
13.9,36.918903260616545,1.9834174050801352,0,2.0174626155338,0.27140594043387534,直行
14.0,37.091369866769824,2.104512114716239,0,2.107336208104485,0.6121569052736469,直行
14.100000000000001,37.26756729715152,2.2561919764013,0,2.3249153729525833,0.7107604104069806,直行
14.200000000000001,37.418555677205745,2.304963405248362,0,1.5866991896128728,0.31243499201697544,直行
14.3,37.59603901322534,2.4271060425036763,0,2.154510580162598,0.6027571901824418,直行
14.4,37.65976072558102,2.6329187299585164,0,2.1545143058918144,1.2705462981309443,左转
14.5,37.82197532635358,2.7772462526359205,0,2.17126715320795,0.7271131280361198,直行
14.600000000000001,38.00666913328893,2.911987954680684,0,2.2862005290479606,0.6302782502611596,直行
14.700000000000001,38.15814937269043,3.027573253755149,0,1.9054192266078964,0.6517938440986535,直行
14.8,38.31715884104899,3.104901252105543,0,1.7681524356387284,0.45263627865199824,直行
14.9,38.4784194119245,3.196458260046839,0,1.854390935651269,0.5163748278772645,右转
15.0,38.74570462437802,3.230464110367104,0,2.6943975700020526,0.12654696148165034,右转
15.100000000000001,38.96282827817619,3.269403794364684,0,2.205878057112354,0.17745682576206967,直行
15.200000000000001,39.10281585206368,3.3916361324956985,0,1.8584204402631699,0.7177901193934733,直行
15.3,39.29662993170159,3.4483034201670146,0,2.0192840057286388,0.28445104441413877,直行
15.4,39.44027070087341,3.55434199040181,0,1.7854088872220095,0.6359195497869352,直行
15.5,39.592716959966005,3.646406263510986,0,1.780890010484859,0.543291717916395,直行
15.600000000000001,39.780480362299315,3.719163640706692,0,2.0136715519711443,0.36967993047883657,直行
15.700000000000001,39.994556564115584,3.8741976870325265,0,2.6431832267975977,0.6267838044636023,直行
15.8,40.11418234101598,3.9454651039055215,0,1.392457224002718,0.5372908629538855,直行
15.9,40.25533053774355,4.057402203098733,0,1.8014640605694836,0.6704866669592449,直行
16.0,40.41187982765892,4.138317907226935,0,1.7622437784701899,0.4770527117066202,直行
16.1,40.58009692920599,4.272453529011774,0,2.151496183694137,0.6731510388340243,直行
16.2,40.72894660491924,4.341278360821988,0,1.639911077883267,0.43309975283181035,直行
16.3,40.902172625958855,4.408333693530019,0,1.8575164066517131,0.3693341534852576,直行
16.400000000000002,41.11362902386338,4.547174568187627,0,2.5296362720843293,0.5809963421921911,直行
16.5,41.23936560556089,4.64959795459266,0,1.6217348136994865,0.6835723894109552,直行
16.6,41.43992034410093,4.820761220059742,0,2.6366468591037897,0.7064930521102294,直行
16.7,41.581959251579434,4.88134294795657,0,1.544189010213796,0.4031531854267497,直行
16.8,41.80483790533715,4.964845025555438,0,2.3800733447559868,0.3584661068762438,直行
16.900000000000002,41.974016103248765,5.094775193743791,0,2.1331458284438685,0.6549268106858673,直行
17.0,42.126100946057576,5.175523661333639,0,1.721920858526575,0.48809492878764,直行
17.1,42.22442016865171,5.205412705488217,0,1.0276197979792783,0.295122471733142,直行
17.2,42.41084003523665,5.2531015629889275,0,1.9242295545820518,0.2504433636070301,直行
17.3,42.654134624300795,5.305969025363949,0,2.4897233911794907,0.21397172440787343,直行
17.400000000000002,42.815668381855794,5.399780466910515,0,1.867986653990905,0.5261481154572183,直行
17.5,43.05341853590368,5.451158337082397,0,2.4323819867198346,0.2128275697641121,直行
17.6,43.25932730503211,5.564194608892689,0,2.348949125646488,0.5020466122039174,直行
17.7,43.40081806214148,5.659427403396028,0,1.7055474046856147,0.5924206948526541,直行
17.8,43.59210009391254,5.735818259881473,0,2.059717908672041,0.3799566245682411,直行
17.900000000000002,43.77638710220256,5.818765886088345,0,2.0209406254970057,0.42293728062764796,直行
18.0,44.07865744910759,5.818765886088345,0,3.0227034690502497,0.06621306745210467,直行
18.1,44.4103777854305,5.818765886088345,0,3.3172033632290705,-0.12378154988268492,右转
18.2,44.753038452923626,5.818765886088345,0,3.4266066749312536,-0.1952087799522502,右转
18.3,45.050002751022916,5.818765886088345,0,2.9696429809928833,0.05883172064845765,直行
18.400000000000002,45.355622588377614,5.818765886088345,0,3.0561983735470064,-0.06226995198205938,直行
18.5,45.65146014337047,5.818765886088345,0,2.958375549928545,-0.049300093465883287,直行
18.6,45.93967284823159,5.818765886088345,0,2.882127048611158,0.08496020970210247,直行
18.7,46.24681315795089,5.818765886088345,0,3.0714030971930093,-0.06929095952606543,直行
18.8,46.56480515545955,5.818765886088345,0,3.17991997508665,0.030729952087660935,直行
18.900000000000002,46.88106239783633,5.818765886088345,0,3.162572423767792,0.06296288419236122,直行
19.0,47.16448249761789,5.818765886088345,0,2.8342009978155858,-0.05601810401969696,直行
19.1,47.47942836972035,5.818765886088345,0,3.1494587210246525,0.06103702654334649,直行
19.200000000000003,47.77901033784107,5.818765886088345,0,2.9958196812071702,0.0117327383308782,直行
19.3,48.10456363575684,5.818765886088345,0,3.255532979157685,-0.059157138883582996,直行
19.400000000000002,48.41550558338024,5.818765886088345,0,3.1094194762340077,-0.020219265243389406,直行
19.5,48.71115195931569,5.818765886088345,0,2.956463759354556,0.10987768519871902,直行
19.6,49.02766028629545,5.818765886088345,0,3.165083269797606,0.08135096360006386,直行
19.700000000000003,49.35376986243854,5.818765886088345,0,3.261095761430866,0.002100384163275905,直行
19.8,49.66740892186444,5.818765886088345,0,3.1363905942589927,-0.031026675659345606,直行
19.900000000000002,49.97389224891421,5.818765886088345,0,3.0648332704976884,-0.013014305436768459,直行
20.0,50.275832168214066,5.818765886088345,0,3.0193991929985438,0.059515702543691366,直行
20.1,50.559467754549395,5.818765886088345,0,2.8363558633533055,0.20923872756854603,直行
20.200000000000003,50.8393474069194,5.818765886088345,0,2.7987965237000596,-0.12141886127877322,直行
20.3,51.1625096243894,5.818765886088345,0,3.2316221747000133,0.07916626939629359,直行
20.400000000000002,51.47499202073045,5.818765886088345,0,3.124823963410431,0.06283455092642799,直行
20.5,51.77474708527351,5.818765886088345,0,2.997550645430617,-0.08972543714858316,直行
20.6,52.07626317643739,5.818765886088345,0,3.0151609116387452,-0.06771617115121117,直行
20.700000000000003,52.39576557110574,5.818765886088345,0,3.19502394668355,-0.014705738150213865,直行
20.8,52.679255627169894,5.818765886088345,0,2.834900560641498,-0.03213858416529935,直行
20.900000000000002,52.98751425625541,5.818765886088345,0,3.082586290855125,-0.05637245528039747,直行
21.0,53.271069848344084,5.818765886088345,0,2.835555920886714,0.02436872114919123,直行
21.1,53.57596917976626,5.818765886088345,0,3.0489933142217445,-0.05069431753711298,直行
21.200000000000003,53.866548413653895,5.818765886088345,0,2.9057923388763354,0.02320499373576363,直行
21.3,54.13758672682395,5.818765886088345,0,2.710383131700535,-0.14074637743765553,直行
21.400000000000002,54.4232178423989,5.818765886088345,0,2.8563111557495127,-0.021344715171184726,直行
21.5,54.72943599371086,5.818765886088345,0,3.062181513119601,0.1475356216949552,直行
21.6,55.0465891861749,5.818765886088345,0,3.171531924640404,-0.015993852996342713,直行
21.700000000000003,55.346208862016844,5.818765886088345,0,2.996196758419462,-0.10025293646378089,直行
21.8,55.645838599296994,5.818765886088345,0,2.996297372801522,-0.028865863892013833,直行
21.900000000000002,55.952292970503755,5.818765886088345,0,3.0645437120676178,-0.0827230943552323,直行
22.0,56.26267990078858,5.818765886088345,0,3.1038693028482345,0.1532738913002578,直行
22.1,56.56050469781944,5.818765886088345,0,2.9782479703086286,0.04017117220989415,直行
22.200000000000003,56.87430757765366,5.818765886088345,0,3.1380287983422224,-0.04012204718858363,直行
22.3,57.17878942728987,5.818765886088345,0,3.0448184963620832,0.0012592400781794861,直行
22.400000000000002,57.48074294926085,5.818765886088345,0,3.0195352197097662,-0.07730097838554666,直行
22.5,57.781233152746026,5.818765886088345,0,3.0049020348517885,0.049799829124544975,直行
22.6,58.11025602490193,5.818765886088345,0,3.2902287215590085,0.09592708260852069,直行
22.700000000000003,58.45331967405216,5.818765886088345,0,3.4306364915023115,-0.07673475628880495,直行
22.8,58.77076608678657,5.818765886088345,0,3.1744641273441356,0.018334200573835176,直行
22.900000000000002,59.114562145450925,5.818765886088345,0,3.4379605866435345,-0.08082982853551515,直行
23.0,59.39776770860731,5.818765886088345,0,2.8320556315638448,-0.05993926454440222,直行
23.1,59.65528979412112,5.818765886088345,0,2.5752208551380384,-0.052575502168076105,直行
23.200000000000003,59.94010714089004,5.818765886088345,0,2.8481734676892603,0.015039378647620763,直行
23.3,60.24694226040558,5.818765886088345,0,3.068351195155432,0.18761708392158863,直行
23.400000000000002,60.5659507371693,5.818765886088345,0,3.19008476763721,-0.05769036556624031,直行
23.5,60.84798244374233,5.818765886088345,0,2.8203170657303285,0.04919191715065058,直行
23.6,61.12157777960192,5.818765886088345,0,2.7359533585958715,0.18314587658543538,直行
23.700000000000003,61.44516658201635,5.818765886088345,0,3.2358880241442574,-0.04691756521047048,直行
23.8,61.71090389143453,5.818765886088345,0,2.6573730941818243,0.1353872374165413,直行
23.900000000000002,62.00861309452948,5.818765886088345,0,2.9770920309494766,0.12378163119734618,直行
24.0,62.276724541353595,5.818765886088345,0,2.6811144682411268,-0.05993750229537729,直行
24.1,62.57682941534796,5.818765886088345,0,3.0010487399436365,0.004698059376474206,直行
24.200000000000003,62.86782810591837,5.818765886088345,0,2.909986905704151,0.062284993234749876,直行
24.3,63.14647569733072,5.818765886088345,0,2.786475914123481,-0.01423794850212935,直行
24.400000000000002,63.44888160996496,5.818765886088345,0,3.02405912634238,0.051443883405874906,直行
24.5,63.76311390752674,5.818765886088345,0,3.1423229756177777,-0.11246420918378693,直行
24.6,64.03243162411202,5.818765886088345,0,2.6931771658528754,0.1277676821898509,直行
24.700000000000003,64.33907790435161,5.818765886088345,0,3.066462802395918,-0.07484865365565536,直行
24.8,64.67010094386207,5.818765886088345,0,3.3102303951045045,0.011567463429285867,直行
24.900000000000002,64.99368688754335,5.818765886088345,0,3.235859436812765,0.006751848141010895,直行
25.0,65.33490184604099,5.818765886088345,0,3.4121495849763974,0.17553408424432046,直行
25.1,65.62992256307142,5.818765886088345,0,2.9502071703041852,0.09715709509543555,直行
25.200000000000003,65.94283008206313,5.818765886088345,0,3.1290751899170295,0.13686315575323488,直行
25.3,66.22353161285152,5.818765886088345,0,2.807015307883979,0.06860514599984394,直行
25.400000000000002,66.54470010258851,5.818765886088345,0,3.2116848973699175,-0.17587394864231143,直行
25.5,66.8210349323352,5.818765886088345,0,2.763348297466845,-0.20392321777601008,直行
25.6,67.1156467956463,5.818765886088345,0,2.9461186331110882,0.07175422557959624,直行
25.700000000000003,67.44569393668822,5.818765886088345,0,3.3004714104192057,0.007409478041977519,直行
25.8,67.77826624759965,5.818765886088345,0,3.3257231091142585,-0.13801014582148916,直行
25.900000000000002,68.04419859881254,5.818765886088345,0,2.659323512128969,-0.005554769889661878,直行
26.0,68.35187990779133,5.818765886088345,0,3.0768130897878616,-0.0032694748094093114,直行
26.1,68.61053106579052,5.818765886088345,0,2.586511579992025,-0.00891200395127884,直行
26.200000000000003,68.88444167578042,5.818765886088345,0,2.7391060998990295,0.06696725488300385,直行
26.3,69.19177364070237,5.818765886088345,0,3.0733196492193695,-0.09398797863273553,直行
26.400000000000002,69.48149630235564,5.818765886088345,0,2.8972266165326612,-0.10592135218889516,直行
26.5,69.78024272041017,5.818765886088345,0,2.9874641805453654,0.09551423205012383,直行
26.6,70.06052819948346,5.818765886088345,0,2.802854790732891,0.050404651551784446,直行
26.700000000000003,70.34992304711601,5.818765886088345,0,2.893948476325512,-0.07928728322623442,直行
26.8,70.64778243991691,5.818765886088345,0,2.9785939280090883,-0.10352423224193741,直行
26.900000000000002,70.93670945380997,5.818765886088345,0,2.8892701389305637,-0.11978778925888485,直行
27.0,71.2760039564683,5.818765886088345,0,3.392945026583278,0.0035263551971728615,直行
27.1,71.56200944630845,5.818765886088345,0,2.860054898401483,0.021397991073422204,直行
27.200000000000003,71.85976288531464,5.818765886088345,0,2.977534390061834,-0.0220969599533223,直行
27.3,72.1720462193155,5.818765886088345,0,3.122833340008685,0.07575077100473052,直行
27.400000000000002,72.4614361963633,5.818765886088345,0,2.8938997704778946,-0.057581824064468004,直行
27.5,72.75593516242026,5.818765886088345,0,2.944989660569671,-0.2301921164735585,直行
27.6,73.0256313411763,5.818765886088345,0,2.6969617875602894,0.13668742674445247,直行
27.700000000000003,73.35853069544632,5.818765886088345,0,3.328993542700257,-0.024903603955637833,直行
27.8,73.67006183470744,5.818765886088345,0,3.115311392611153,0.031125015454353613,直行
27.900000000000002,74.03163945087654,5.818765886088345,0,3.6157761616910475,0.11195749114345768,直行
28.0,74.182790521944,5.6937336133081615,0,1.9616247225557701,-0.6911080881200852,直行
28.1,74.31886386751889,5.626433601548523,0,1.5180661039227283,-0.45930727282655537,右转
28.200000000000003,74.44435932985114,5.501175708401996,0,1.773094776414709,-0.7844507419195348,右转
28.3,74.58057611170831,5.382590867150084,0,1.806028134727242,-0.716309600722879,右转
28.400000000000002,74.81817694453005,5.302882987549604,0,2.5061424905217695,-0.3236720486101099,直行
28.5,75.01379508517694,5.262411657440937,0,1.9976082076050148,-0.20401117222199483,直行
28.6,75.1720947573004,5.136415543346481,0,2.0232104922942855,-0.6722568402656528,直行
28.700000000000003,75.39913136587258,5.042501840647884,0,2.4569372231808972,-0.3922179912630683,直行
28.8,75.54415095656051,4.955953264166337,0,1.688826153702063,-0.5380677356167216,直行
28.900000000000002,75.66807857823684,4.83419710564396,0,1.7373145239845729,-0.7765599461928672,直行
29.0,75.89427677221853,4.80735437898664,0,2.2778532642594924,-0.11811667190597386,直行
29.1,76.04060751187247,4.747647629961212,0,1.5804297278542576,-0.3874061526618858,直行
29.200000000000003,76.18982658912236,4.646124438853432,0,1.8048072292634518,-0.5974250767529392,直行
29.3,76.33234378545204,4.532564062115809,0,1.8222818227283393,-0.6727981539359632,直行
29.400000000000002,76.49072457291479,4.408065449225715,0,2.014556488383448,-0.6661900232822076,直行
29.5,76.67234982730423,4.306460424337773,0,2.0811370477339515,-0.5100476218898274,直行
29.6,76.82210679456492,4.184982604359482,0,1.9283155859400771,-0.6815127324083196,直行
29.700000000000003,76.99379468799958,4.122521336904057,0,1.8269686008295003,-0.3489217548348488,直行
29.8,77.15887697410967,3.9847364636772418,0,2.1502751562873144,-0.6955110489597103,直行
29.900000000000002,77.34957012020003,3.9151879776008136,0,2.0297996916287677,-0.3497225753256422,直行
30.0,77.48815467800047,3.8580068656916056,0,1.4991784156635886,-0.391327961524013,直行
30.1,77.65503119336407,3.7902137485330103,0,1.801212872316246,-0.3858802662813681,直行
30.200000000000003,77.7704482149685,3.655885384694636,0,1.771022253037245,-0.8609764201329038,右转
30.3,77.90380650197557,3.5846880323538257,0,1.5117372686350512,-0.4903830106677236,直行
30.400000000000002,78.06526677919828,3.453890635208735,0,2.0779167505164446,-0.6808633250208818,直行
30.5,78.21279804337966,3.2918268950015643,0,2.191577737633212,-0.8323040124537919,直行
30.6,78.35873328630154,3.157984162007305,0,1.980176060405805,-0.7422032399524914,直行
30.700000000000003,78.51790156195526,3.072979291487499,0,1.8044491676593521,-0.4905202657367172,直行
30.8,78.66389714945643,2.9779708282327744,0,1.7418759904148142,-0.5769111088459651,直行
30.900000000000002,78.85185897116646,2.8450903180512275,0,2.3018878427643323,-0.6153783739046298,直行
31.0,79.02018373094879,2.695679395543685,0,2.2507076336195424,-0.7259413709315237,直行
31.1,79.23125866836834,2.650318132900805,0,2.158941253374585,-0.21168627586841993,左转
31.200000000000003,79.33072761001384,2.5732187196221994,0,1.2585066499618134,-0.6593790510940953,直行
31.3,79.51705005393406,2.461377209288447,0,2.173121638154162,-0.5406090772085985,直行
31.400000000000002,79.68878994186528,2.338563791018228,0,2.111343762011393,-0.6207970373431642,直行
31.5,79.86347625937417,2.235945488863955,0,2.02597693624187,-0.5311354470784159,直行
31.6,80.07520176616644,2.1339011947429607,0,2.3503346184979423,-0.44911583133975735,直行
31.700000000000003,80.25069202212916,2.018328793155293,0,2.1012807986225606,-0.5823753932244935,直行
31.8,80.40508383217944,1.9157330907730554,0,1.853718132778252,-0.5865116375639242,直行
31.900000000000002,80.5817859205048,1.7989005998582444,0,2.118335642713489,-0.5841968961640526,直行
32.0,80.78972713523329,1.7811996953357656,0,2.086932457068924,-0.0849198402709122,直行
32.1,80.98069232618792,1.6600850194749261,0,2.2613374110295075,-0.5652047064335682,直行
32.2,81.17791880044783,1.530412708185684,0,2.3603641766491834,-0.5816150746043103,直行
32.300000000000004,81.28397712023195,1.4407874057246064,0,1.388562639446644,-0.7016172621834809,直行
32.4,81.40508316198613,1.36311051232043,0,1.4387624236922432,-0.5703026968082617,直行
32.5,81.6029213410659,1.3302261579600703,0,2.0055255137568655,-0.16471253754494342,直行
32.6,81.78246194482713,1.2216697512252919,0,2.098078212129249,-0.5438201057617729,直行
32.7,81.91468997915689,1.0397694044202928,0,2.248821674355047,-0.9422270618015771,直行
32.800000000000004,82.10949902338443,0.9695784236432299,0,2.0706843674325697,-0.3458269612226066,直行
32.9,82.25945067405398,0.927876348518508,0,1.5564241262660476,-0.27124919135861414,直行
33.0,82.43488442940999,0.8121694938913159,0,2.101548922248324,-0.5830575827801603,直行
33.1,82.65363763501955,0.8021301199125292,0,2.1898345598318856,-0.04586142843912078,直行
33.2,82.83860806813252,0.7126980130606791,0,2.0545598765175486,-0.45035588273993277,直行
